card_id,benefit_seq,category,benefit_type,rate,is_selectable,icon_type,dt_class,summary,detail
2886,12,기타,할인,5%,N,,,"유의사항
꼭 확인하세요!","전월 이용금액 기준
- 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)

전월 이용금액 제외 대상
- 음식점/온라인패션몰/온라인쇼핑몰 5% 할인 또는 10% 할인 혜택이 제공된 전체 이용금액
- 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
- 아파트 관리비, 부동산 임대료 납부건
- 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
- 부동산 임대료 납부건
- 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
- 대중교통(후불교통기능/모바일교통기능 결제건), 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금 납부건
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
- 문자알림서비스, 스마트오토서비스 이용금액
- 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의 약품 유류 구매한도 대금결제건

기타
- 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
- 할인 혜택은 승인일 기준으로 적용
- 전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
- 자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외

안내사항
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
- 삼성카드는 아래 항목을 공과금으로 분류함
  * 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금 도시가스요금, 여권 발급비용, 상하수도요금, 과태료 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합 영조물, 공재단)에서 개설한 가맹점 이용금액
- 결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감
  * 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
  * 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금

연회비

총 연회비 기본 연회비 제휴 연회비
해외겸용 (Mastercard) 2만원 7천원 1만 3천원
국내전용
  * 후불교통기능이 탑재되어 발급
  * 해외겸용카드는 컨택리스 결제 지원
- 연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구
 [예외 기준]
  * 카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구
  * 매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않음
  * 재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비 청구
- 연회비는 기본 연회비와 제휴 연회비로 구분
- 해당 카드 연회비(기본 연회비+제휴 연회비)는 카드별로 청구
- 카드 중도 해지 시, 연회비 반환 금액은 회원이 카드사와 계약을 해지한 날부터 일 단위로 나누어 계산(카드 이용이 가능하게 된 날을 기준으로 계산)하여 반환됨. 카드의 발행, 배송 등 카드 발급에 소요된 비용(신규 가입연도에 해당)은 반환 금액에서 제외되며, 제휴 연회비가 있는 경우에는 카드 이용 시 제공되는 추가적인 혜택 등 부가 서비스 제공에 소요된 비용이 추가적으로 반환 금액에서 제외됨
- 연회비 반환 금액은 계약을 해지한 날로부터 10영업일 이내에 반환됨. 부가 서비스 제공 내역 확인에 시간이 소요되는 등 불가피한 사유가 있을 때에는 계약을 해지한 날로부터 3개월 이내에 반환됨

유의사항
- 결제계좌 개설 기관의 영업 마감시간(평일 16:00) 이후 결제대금 입금 시, 해당 기관의 사정에 따라 입금 당일에 출금되지 않으면 연체료가 발생할 수 있습니다.
- 즉시결제, 가상계좌, 무통장입금을 이용하시면 위의 영업 마감시간 이후에도 당일 입출금이 가능합니다.
  * 이용방법
  ① 홈페이지(PC) → 전체메뉴 → 마이 → 카드대금 결제 → 즉시결제 또는 가상계좌
  ② 앱 → 전체메뉴 → 대금결제 → 즉시결제 또는 가상계좌
- 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시(2025년 7월 2일) 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다. (단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외) 카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 서로 다른 2가지 이상의 방법으로 고지하여 드립니다.
  ① 카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시
  ② 제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시
  ③ 제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시
  ④ 부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월
- 해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제 서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.
  * 해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스
- 해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 접수일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1%)와 삼성카드가 부과하는 해외이용수수료 (0.2%)를 합산하여 원화로 청구됩니다.
- 해외 이용 시 청구금액 산출방법은 아래와 같습니다.
  * 해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③
  ① 전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율
  ② 브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1%) × 전신환매도율
  ③ 해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율"
106,1,주유,할인,,N,,,주유,60원/L할인
106,2,통신,할인,10%,N,,,통신요금,10%할인
106,3,푸드,할인,10%,N,,,커피,10%할인
106,4,기타,기타,,N,,,전월실적,30만원 이상
106,5,주유,할인,3.5%,N,,,"주유
주유소, 충전소 업종 리터당 60원 청구할인 (전월실적 30만원 이상)","주유소/, 충전소 업종 리터당 60원 청구할인
- 주유 : 주유소, 충전소 업종
- 일 할인제공 이용금액 한도 : 10만원
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
기본 주유 리터당 60원 20만원 40만원
- 최초 카드 발급 후 사용등록일로부터 90일 동안은 KB국민 굿데이카드의 결제회수금액 조건 미달시에도 1구간에 해당하는 서비스 제공 (단, 해지 후 재발급, 가족카드 단독발급 제외)
- 기준유가 : GS칼텍스 본사 고시 휘발유가 (경유, 등유 LPG는 휘발유가에 비례하여 할인율 적용)
- 주유 할인율 산정 : 휘발유가 리터당 금액 ÷ 기준유가 × 100 (소수점 둘째 자리 반올림)
  [예] 리터당 60원 ÷ 기준유가 1,700원 × 100 = 주유 할인율 3.5%"
106,6,통신,할인,10%,N,,,"통신
전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 (전월실적 30만원 이상)","전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인
- 통신 : 전화요금, 인터넷이용료, 케이블TV 업종 (휴대폰, 유선전화, 국제전화, 인터넷전화, IPTV)
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액 / 할인한도
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
기본 통신 10% 3만원/(3천원)
- 최초 카드 발급 후 사용등록일로부터 90일 동안은 KB국민 굿데이카드의 결제회수금액 조건 미달시에도 1구간에 해당하는 서비스 제공 (단, 해지 후 재발급, 가족카드 단독발급 제외)
- 통신기기 사용자 및 통신요금 결제 횟수와 관계없이 KB국민 굿데이카드로 결제 시 청구할인 적용"
106,7,교통,할인,10%,N,,,"교통
버스, 지하철, 택시 업종 10% 청구할인 (전월실적 30만원 이상)","버스, 지하철, 택시 업종 10% 청구할인 (기본할인 : 교통을 선택했을 경우)
- 교통 : RF교통기관(버스, 지하철), 택시 업종
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액 / 할인한도
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
기본 교통 10% 5만원/(5천원)
- 최초 카드 발급 후 사용등록일로부터 90일 동안은 KB국민 굿데이카드의 결제회수금액 조건 미달시에도 1구간에 해당하는 서비스 제공 (단, 해지 후 재발급, 가족카드 단독발급 제외)
- 시외버스, 고속버스 업종 제외
- 이용대금 명세서상 기재된 이용일 기준 제공

택시 업종 10% 청구할인 (기본할인 : 비교통을 선택했을 경우)
- 교통 : 택시 업종
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액 / 할인한도
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
기본 대중교통 10% 5만원/(5천원)
- 최초 카드 발급 후 사용등록일로부터 90일 동안은 KB국민 굿데이카드의 결제회수금액 조건 미달시에도 1구간에 해당하는 서비스 제공 (단, 해지 후 재발급, 가족카드 단독발급 제외)
- 시외버스, 고속버스 업종 제외
- 이용대금 명세서상 기재된 이용일 기준 제공"
106,8,마트/편의점,할인,10%,N,,,"생활
음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 (전월실적 60만원 이상)","음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인
- 음식점 : 일반음식점(한식, 중식, 일식, 양식, 뷔페), 휴게음식점, 패밀리레스토랑, 일반주점 업종
- 커피전문점, 편의점, 약국 업종
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액 / 할인한도
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
추가 음식/커피/편의점/약국 10%
5만원/(5천원)
- 음식점 할인 제외대상 : 제과, 아이스크림, 패스트푸드점, 유흥주점 업종 제외"
106,9,기타,할인,10%,N,,,"학원
학원, 휘트니스센터 업종 10% 추가 청구할인 (전월실적 120만원 이상)","학원, 피트니스센터 업종 10% 추가 청구할인
- 학원/휘트니스센터 : 학원, 종합스포츠센터 업종
서비스 구분 할인율 KB국민 굿데이카드 전월 결제회수실적 구간에 따른 월 할인 제공 이용금액 / 할인한도
1구간(30만원 이상) 2구간(60만원 이상) 3구간(120만원 이상)
추가 학원/휘트니스센터 10%
30만원/(3만원)
- 학원 : PG(결제대행) 이용금액, 유아교육기관, 학습자재 업종 제외
- 휘트니스센터 : 수영장, 골프연습장, 테니스장, 요가, 스포츠용품점 업종 제외"
106,10,기타,할인,,N,,,"유의사항
꼭 확인하세요!","연회비
발급 유형 브랜드 기본연회비 제휴연회비 합계
모바일 단독 국내전용 1천원 - 1천원
국내외겸용 (VISA, Master, JCB, AMEX, UPI) 6천원 - 6천원
플라스틱 국내전용 5천원 - 5천원
국내외겸용 (VISA, Master, JCB, AMEX, UPI) 1천원 - 1천원
플래티늄 (VISA, Master, AMEX) 1만원 9만원 10만원
- 초회년도 연회비는 면제되지 않으며, 굿데이카드로 연간 100만원(단기카드대출 포함)이상 이용 시 2차년도 기본연회비를 면제해 드립니다.(단, 플래티늄 제휴연회비는 면제대상이 아닙니다.)
- 가족카드는 연회비가 부과되지 않습니다.
- 카드 연회비는 매년 카드 발급월(단, 초회년도에는 최초 이용일 기준 해당 결제월에, 2개월 이내 이용 실적이 없는 경우에는 2개월 경과일 기준 해당 결제월)기준으로 1년 단위로 청구되며, 1년 이상 이용실적이 없는 카드의 연회비는 청구하지 않습니다.
- 모바일 단독카드와 기타 실물 KB국민카드 동시 보유시 해당 실물카드 연회비가 청구됩니다.

연회비 반환 기준
- 유효기간이 도래 전 카드 해지 시 연회비에서 발급비용 차감 후 잔여금액을 일 단위로 계산하여 해지일로부터 10영업일 이내 결제계좌로 자동 입금해드립니다. (단, 2차년도 이후는 발급비용을 차감하지 않음)
- 모바일 단독카드의 해지 시에는 모바일 단독카드 연회비 반환 기준에 의거하여 처리됩니다.
- 모바일 단독카드의 해지시에는 모바일 단독카드 연회비 반환 기준에 의거하여 처리됩니다.
확인사항
할인(적립) 서비스 적용
- 업종별로 적용되는 할인(적립)서비스는 이용 가맹점이 해당 카드 할인대상 KB국민카드 가맹점 업종코드로 등록된 경우에 한하여 제공됩니다.
- PG(인터넷) 업체를 통한 결제 및 호텔, 백화점, 대형마트, 철도역사, 아울렛 매장 등에 입점한 가맹점의 경우 할인(적립) 대상에서 제외됩니다.
- 미할인(적립) 대상 가맹점의 업종코드가 할인(적립)대상 업종코드로 변경된 경우 변경일 익영업일부터 매입되는 건에 대해서 할인(적립) 적용되며, 변경 전 이용(승인) 건에 대해서 소급하여 할인(적립)되지 않습니다.
- 가맹점 사정으로 복수의 가맹점을 소유한 경우, 승인되는 가맹점에 따라 할인(적립)이 제외될 수 있습니다.
- 할인(적립) 대상 이용(승인) 건은 이용 순서가 아닌 전표매입 순서대로 할인(적립)한도 내에서 할인(적립)됩니다.
  * 예시) 이마트 KB국민카드로 이마트에서 11월 11일 20만원, 11월 12일 10만원을 이용(승인)하였으나 이마트에서 11월 12일 10만원 이용금액을 먼저 전표매입하는 경우 11월 12일 10만원 이용금액에 대해서 우선 할인이 적용됩니다.
- 주유 할인(적립)은 해당 정유사에서 KB국민카드로 고시하는 휘발유가 기준으로 제공되며, 이용하신 각 주유소별 유가차이 및 유종에 따라 할인(적립)금액에 차이가 발생할 수 있습니다.
- 특정 정유사와 제휴되지 않은 주유할인(적립) 서비스는 KB국민카드에서 지정한 정유사의 고시 휘발유가를 기준으로 제공됩니다.
- 놀이공원 할인 연간 횟수 산정 기준이 회원별인 경우 해당 놀이공원에서 매년(1월~12월) 할인 받은 횟수 전체를 합산하여 연간 횟수를 제한합니다.

결제회수실적 포함대상
-일시불 및 할부 결제원금(가족카드 포함)

결제회수실적 미포함대상
 - 굿데이카드로 할인 받은 이용건(해당매출 전체), 단기카드대출(현금서비스) 이용금액, 장기카드대출(카드론), 아파트관리비, 대학(대학원) 등록금, 각종 세금(국세/관세/지방세/공과금), 선불카드 구입 및 충전금액, 각종 상품권 매출, 각종 수수료(할부수수료, 단기카드대출(현금서비스) 이용수수료, 이자 등)

굿데이카드 할인서비스 제외 대상매출
-무이자할부 이용금액, 선불카드(선불전자지급수단 포함)구입 및 충전금액, 각종 상품권 구입금액"
